ID	Note	GO_ID	GO_description	P-value	Significant	Expression_profile	VEG	MEI	FRG	DEV1	DEV2/3	DEV4	V1.2	VK1	S1.1	S1.2	T0.1	T0.2	T3	T5.1	T5.2	T11.1	T11.2	T20.1	T20.2	T20.3	T30
PTET.51.1.G0190206				2,86E-006	YES	Early repression	680,4489403	216,4300915	218,3545943	347,3200781	819,3660524	689,9510472	802,4663792	558,4315015	202,8005964	230,0595866	189,8230002	202,3382839	262,9024988	245,998849	448,6413071	538,5096597	741,9245925	1019,375506	977,654452	649,804432	730,0976624
PTET.51.1.G0190207				2,90E-005	YES	Early peak	67,62423232	165,258878	149,1681001	205,1967513	29,55237905	25,59526125	69,39346388	65,85500076	166,0444416	164,4733143	166,7431234	159,7306798	121,0304972	249,1471132	161,2463894	25,34483916	19,47621772	41,18792736	32,20053197	19,75401342	31,43650909
PTET.51.1.G0190208	probable serine/threonine-protein kinase 2	GO:0006468	protein phosphorylation	3,06E-002	NO	none	12,0722743	21,29237636	34,25954469	31,39784452	23,99561513	32,92370117	7,076051512	17,06849709	24,46756027	18,11719244	33,04336966	32,73259127	37,00267313	36,88618097	25,90950807	16,56675159	12,18792264	42,90565115	24,32213515	36,81134408	29,03605826
PTET.51.1.G0190209				1,25E-010	NO	none	3592,02409	5185,052413	4616,723166	5160,73145	6070,731676	5431,840037	3731,534104	3452,514077	4957,13141	5412,973416	4623,014678	4440,350431	4786,80439	5232,525633	5088,937266	5739,759583	5984,256925	6261,21449	6297,695708	5416,225842	5447,454232
PTET.51.1.G0190210	cyclic nucleotide-binding domain-containing 2			0,004332541	NO	none	43,66602814	43,62005178	84,05957118	70,71533875	84,41303586	83,71798515	46,88477409	40,4472822	43,76427618	43,47582738	87,32931851	64,75879241	100,0906026	77,15902957	64,27164793	70,15142407	101,2882202	87,05384408	79,15865508	109,4485317	57,9874386
PTET.51.1.G0190211				0,057675285	NO	none	30,3300449	50,37805065	91,07250461	92,81409093	67,6739802	89,44036108	49,84012335	10,81996646	48,25438899	52,50171231	84,9038299	79,3098179	109,003866	51,17719095	134,4509909	35,00634251	131,7503356	40,33936467	63,59987796	97,07460626	81,80611589
PTET.51.1.G0190212				2,27E-002	NO	none	14,34327487	52,02733488	28,27951315	61,47281378	56,33909394	93,55818378	0	28,68654973	53,30623154	50,74843822	20,73309469	34,2301608	29,87528396	70,96120645	51,98442112	64,96765331	75,46701325	49,1538634	35,76784581	80,84059876	106,2757688
PTET.51.1.G0190213				4,97E-009	YES	Late repression	84,48736168	172,380493	193,6387262	187,552868	5,531657919	22,93702295	110,7866651	58,18805827	166,8242746	177,9367115	179,2352475	224,8299198	176,8510113	192,9723018	182,1334341	6,275284695	10,20519838	2,191299854	3,454848743	3,346485825	42,52756008
PTET.51.1.G0190214				0,708677611	NO	none	0	0,810922538	2,102685218	3,235150063	2,296088099	1,317632003	0	0	1,621845076	0	6,308055654	0	0	0	6,470300127	0	9,184352395	0	0	2,635264006	0
PTET.51.1.G0190215	calcium/calmodulin-dependent kinase type 1	GO:0006468	protein phosphorylation	4,70E-004	YES	Early peak	34,12333803	66,67040546	53,86030328	77,90500697	53,56008287	46,19455646	33,03189619	35,21477987	64,24742304	69,09338787	52,05957583	52,84327888	56,67805512	64,57099513	91,2390188	46,5222419	64,00659592	57,80812044	45,90337323	43,81919295	48,56991997
PTET.51.1.G0190216				6,98E-010	YES	Late induction	105,4585892	306,7134485	353,0869239	399,0403853	557,9431194	888,3498636	118,0879522	92,82922613	247,6411528	365,7857442	317,0784885	368,7217582	373,4605249	299,0746906	499,0060801	403,189087	852,3935191	413,3242927	562,8655787	1088,886277	687,8134502
PTET.51.1.G0190217				0,08334276	NO	none	58,32135406	67,46550419	65,09713301	79,24400051	104,6932107	101,4612265	64,14550946	52,49719866	61,61173503	73,31927334	43,9330165	32,96955998	118,3888225	82,01748508	76,47051595	78,21884605	148,2830606	102,6993337	89,57160253	80,0881367	122,8343163
PTET.51.1.G0190218	phosphatidylinositol 4-kinase beta	GO:0006661	phosphatidylinositol biosynthetic process	4,61E-001	NO	none	5,389566781	6,967126931	7,739463145	4,678857532	4,920148147	2,507926818	0,972903877	9,806229685	6,728211127	7,206042735	8,177786767	0,900097036	14,14050563	8,612104299	0,745610765	5,979234914	1,587550472	8,351682662	3,76212454	1,822061888	3,193791748
PTET.51.1.G0190219	potassium channel kat3			2,73E-011	YES	Late peak	57,03677072	55,49091514	63,19120466	87,98736994	140,6367773	91,81291176	56,84680191	57,22673952	58,91659585	52,06523443	68,59148453	78,46490942	42,51722003	86,03190897	89,94283092	123,1638967	143,6293477	150,388334	145,3655308	85,42807548	98,19774805
PTET.51.1.G0190220	potassium channel akt2			0,091787784	NO	none	142,6743593	181,1683214	123,8819901	166,9481961	214,362096	170,3790687	160,1451532	125,2035653	173,2717166	189,0649262	127,2365024	117,2079549	127,201513	197,8319461	136,0644461	304,7029017	139,030577	191,1932435	222,521662	144,5302134	196,2279241
PTET.51.1.G0190221		GO:0006974	cellular response to DNA damage stimulus	7,47E-002	NO	none	203,5284449	289,6207541	243,2818627	244,2746128	301,5827516	306,1514664	199,9841339	207,0727559	336,086222	243,1552861	303,6600945	210,0854177	216,100076	302,6558439	185,8933817	287,7234123	261,0616844	378,1531777	279,392732	293,5846273	318,7183056
PTET.51.1.G0190222	ubiquinone/menaquinone biosynthesis c-methyltransferase ubie			3,87E-014	YES	Early repression	1868,04801	208,5338276	85,03929115	137,9267133	270,2357011	154,3801479	1845,014913	1891,081106	221,5170066	195,5506486	104,9555327	85,34720094	64,81513986	139,8117719	136,0416548	131,306846	109,4774806	464,5166127	375,6418651	85,07510632	223,6851896
PTET.51.1.G0190223				2,47E-006	YES	Late induction	22,1119545	68,89931125	74,59846752	83,451079	130,1172745	135,67196	24,91019234	19,31371665	94,74786817	43,05075432	85,14938293	57,61512215	81,03089748	77,17639209	89,72576592	185,8975426	148,3636649	94,69886736	91,50902333	160,9494014	110,3945185
PTET.51.1.G0190224				0,162244656	NO	none	199,376642	161,0304721	132,5594904	200,4232681	213,6509634	149,4593122	165,9085348	232,8447493	192,4363858	129,6245584	131,8057171	143,7781045	122,0946496	204,4907503	196,3557858	223,1026091	262,1565295	215,0473633	154,2973515	145,5246457	153,3939787
PTET.51.1.G0190225				6,13E-001	NO	none	1,948087931	1,93066511	2,467422413	0,741374891	2,543881817	5,102171612	0	3,896175863	3,86133022	0	4,693243804	1,549701022	1,159322413	1,482749781	0	0	1,366646312	7,189564369	1,619316588	4,705577938	5,498765287
PTET.51.1.G0190226				4,37E-006	YES	Early peak	153,1311413	489,3757021	299,4255249	269,1093492	116,8645019	93,17917901	144,4127065	161,849576	532,087838	446,6635662	357,448479	258,9796606	281,8484352	289,5944239	248,6242746	129,7939189	117,8237983	147,7207928	72,11949758	76,26637555	110,0919825
PTET.51.1.G0190227				3,94E-020	YES	Intermediate peak	11,41383682	48,33229454	249,5936746	188,6378059	91,59457607	82,08590217	12,85824238	9,969431254	41,99114389	54,67344519	266,5986349	247,8333619	234,3490271	155,5548502	221,7207616	84,66823643	89,17192571	97,2384644	95,29967775	90,30380831	73,86799603
PTET.51.1.G0190228				0,02514935	NO	none	203,105359	119,8436519	85,96854765	158,9260917	180,3754481	99,7457506	204,6131683	201,5975498	130,2637775	109,4235262	108,4500337	67,65632488	81,79928432	217,0857126	100,7664709	281,4629161	89,79821236	193,8534767	156,3871872	78,85366013	120,6378411
PTET.51.1.G0190229				2,02E-001	NO	none	11,1223345	22,79498799	28,6243175	11,21018111	17,82698734	18,79949961	17,67631916	4,568349841	23,76933603	21,82063994	39,62108961	13,62793287	32,62393002	15,64700355	6,773358681	20,69227365	14,42179925	16,25770009	19,93617635	30,34565133	7,253347887
PTET.51.1.G0190230				6,17E-005	YES	Early peak	647,6028141	2850,149308	2557,052556	2817,6968	1680,196831	779,1273445	536,9361581	758,2694701	3333,069638	2367,228978	3369,886414	1827,347914	2473,92334	3225,206804	2410,186797	2690,413521	1843,051716	1382,763654	804,558434	969,6646733	588,5900157
PTET.51.1.G0190231	dna-dependent kinase catalytic subunit	GO:0006303	double-strand break repair via nonhomologous end joining	3,05E-008	YES	Early peak	198,9811078	430,1951414	479,9235426	297,7038392	112,7281114	125,1737659	163,1291484	234,8330672	420,955	439,4352828	485,3602567	520,6309351	433,779436	313,3598833	282,047795	112,570532	89,69024203	126,9104152	121,7412563	119,9660025	130,3815294
PTET.51.1.G0190232				0,814366141	NO	none	171,053818	180,1748532	188,34303	165,3982622	164,1755683	192,8937492	160,4877663	181,6198696	192,9190988	167,4306076	178,9565312	191,9712111	194,1013478	132,0182318	198,7782926	106,0329032	128,9552314	191,3433996	230,3707388	193,5441802	192,2433181
PTET.51.1.G0190233	anamorsin homolog 2	GO:0016226	iron-sulfur cluster assembly	0,00115447	NO	none	949,4896951	861,7637892	625,7088507	505,2930639	541,5440542	524,548959	911,5274785	987,4519117	990,8942561	732,6333223	730,3852724	499,1576497	647,5836301	459,9971799	550,5889478	543,4991494	542,1359435	620,7264923	459,8146318	578,3452704	470,7526476
PTET.51.1.G0190234	serine/threonine-protein kinase ulk3	GO:0006468	protein phosphorylation	0,102236221	NO	none	92,09238264	69,24040605	82,9574633	100,5583255	100,336774	123,6067579	81,84030663	102,3444587	74,93077415	63,55003795	99,1185513	90,37049799	59,38334062	111,5882012	89,52844976	68,95569919	103,3890163	121,8114387	107,1909419	150,7990423	96,4144735
PTET.51.1.G0190235				2,34E-001	NO	none	60,46949627	43,23196481	73,93500295	56,82387247	78,8186382	62,00122163	52,04495786	68,89403468	45,72179294	40,74213667	70,06572563	73,98688642	77,7523968	49,44095235	64,20679258	60,73918344	80,26461349	79,78011982	94,49063605	71,91398803	52,08845522
PTET.51.1.G0190236				0,000214539	NO	none	1322,787644	749,1324739	1759,704876	1205,871638	742,508975	711,9732499	1115,586374	1529,988914	799,5125388	698,7524089	2151,748961	1683,490807	1443,874859	1134,294373	1277,448903	791,9417946	821,6477578	730,3485968	626,0977509	631,6613245	792,2851753
PTET.51.1.G0190237				1,61E-001	NO	none	90,73583384	60,37070646	118,9741998	116,2277425	119,7742896	124,6625216	91,72659368	89,745074	52,44247315	68,29893976	112,5922225	117,864269	126,4661078	102,4616138	129,9938712	126,5515747	146,1125229	124,0924992	82,3405617	146,5636848	102,7613584
PTET.51.1.G0190238				8,54E-015	YES	Late repression	174,6055808	120,2485195	153,6106118	125,4093381	4,42131791	0	135,2650229	213,9461387	124,7251181	115,771921	201,6237724	77,58836449	181,6196986	107,7624277	143,0562486	2,375161519	11,03603635	1,658790427	2,615283349	0	0
PTET.51.1.G0190239	solute carrier family 35 member f6	GO:0008643	carbohydrate transport	1,55E-020	YES	Early repression	348,7424088	113,8155839	104,5024914	64,49853192	69,62719846	77,67389096	358,2033256	339,2814921	113,2927632	114,3384046	99,0390804	137,28069	77,18770371	65,25658655	63,74047728	58,08527982	60,91792565	67,22400875	92,28157964	70,80168358	84,54609834
PTET.51.1.G0190240				0,307421561	NO	none	45,61093556	28,94344686	44,21314344	32,78960166	68,20282091	35,16698575	59,35949645	31,86237466	44,7346669	13,15222682	34,5426151	50,69294232	47,40387291	32,3352475	33,24395582	72,16007954	55,88120037	89,59274613	55,1772576	38,48155025	31,85242124
PTET.51.1.G0190241				3,09E-001	NO	none	258,1255091	208,8564599	194,7172061	157,6738957	233,5148649	270,5707788	321,18248	195,0685382	212,8619901	204,8509297	161,9828164	168,3832591	253,7855429	87,66205995	227,6857315	112,7949045	401,8056467	196,9372465	222,521662	290,7312962	250,4102613
PTET.51.1.G0190242				7,22E-005	YES	Early repression	423,1975281	318,4792697	167,1515838	167,8674638	196,018434	166,4515251	386,7272473	459,6678088	361,4670177	275,4915217	221,6466551	142,62567	137,1824263	192,6089889	143,1259387	211,1448733	236,4633082	187,4328637	149,0326909	172,4049504	160,4980998
PTET.51.1.G0190243				4,14E-001	NO	none	18,76656282	22,57806267	31,75957063	7,073440029	24,82962283	28,87332417	19,70701901	17,82610662	39,7500254	5,406099946	23,92696567	48,61934067	22,73240555	11,62971369	2,517166368	8,651045219	16,0786117	52,36234012	22,22649426	9,226864313	48,51978404
PTET.51.1.G0190244				1,43E-005	YES	Intermediate peak	0	7,697056453	22,09627543	32,49435704	40,09292981	37,82888782	0	0	13,06242791	2,331684999	26,99038002	31,45474236	7,843703896	15,04790657	49,94080751	47,26250455	46,23204415	31,27044116	35,60672938	47,75525719	27,90251845
PTET.51.1.G0190245				0,02075974	NO	none	144,0833462	85,0005004	104,4042951	109,5151594	108,3086806	99,59373589	126,436031	161,7306613	89,02578457	80,97521624	115,7874823	109,2366493	88,18875374	114,9690664	104,0612524	141,2417617	82,68611041	104,6750604	104,6317898	92,59701413	106,5904576
PTET.51.1.G0190246	coiled-coil domain-containing 37			0,001863667	NO	none	278,6500709	186,7410643	219,2277692	156,2966348	166,502815	178,9007236	218,2433908	339,0567509	189,8380726	183,644056	251,4645519	233,6725597	172,5461958	144,7102126	167,883057	161,4693138	149,3844764	173,4131201	181,7443497	197,4752805	160,3261667
PTET.51.1.G0190247				0,0671992	NO	none	157,0870581	116,6983251	115,98001	142,8524324	106,2014745	85,2941803	178,2784387	135,8956775	128,715875	104,6807753	160,5164114	102,8540023	84,56961637	161,3576478	124,3472169	116,9521211	108,6821127	112,9984944	86,17316991	90,03538934	80,55297125
PTET.51.1.G0190248				0,00167997	YES	Late repression	6661,342657	5812,235237	4796,156856	2911,209859	3478,929933	4174,942655	6428,68216	6894,003155	5137,823141	6486,647333	4286,921282	6149,004901	3952,544383	2305,215412	3517,204307	2279,155224	4327,189589	3031,955453	4277,419465	4438,573439	3911,31187
PTET.51.1.G0190249				0,000408042	YES	Late induction	35,56786401	49,83787451	37,08989386	46,21740049	77,71964291	55,26211162	29,71866398	41,41706403	49,21261902	50,46313001	46,79826516	29,58288419	34,88853222	44,28872501	48,14607597	86,8631513	63,840038	101,2611196	58,91426277	54,95281987	55,57140337
PTET.51.1.G0190250				2,18E-001	NO	none	29,82633356	54,79902752	48,83163602	37,49894115	34,07914051	34,81658074	36,02101602	23,6316511	74,25299741	35,34505763	43,47556419	39,73412939	63,28521448	20,84831108	54,14957122	29,19251382	39,56200254	40,77555324	26,78649245	29,83827009	39,7948914
PTET.51.1.G0190251	thiosulfate/3-mercaptopyruvate sulfurtransferase 1, mitochondrial			1,62E-010	YES	Late repression	2080,26559	736,4123444	667,9665776	484,5738106	348,79067	245,7031554	2116,816124	2043,715056	706,7678425	766,0568463	648,3047198	835,4771176	520,1178954	441,616776	527,5308452	379,2388919	594,5830787	205,2253518	216,1153575	311,0484656	180,3578451
PTET.51.1.G0190252				0,071693624	NO	none	82,65046043	54,31689928	59,20434717	49,34378331	69,4824078	78,11409969	86,71880833	78,58211254	57,78478179	50,84901677	61,0469492	60,6733656	55,89272673	51,33534002	47,35222661	55,67456374	63,23491916	94,04934351	64,97080479	54,812583	101,4156164
PTET.51.1.G0190253				2,80E-002	NO	none	193,6939319	280,342474	298,2589664	277,9722215	284,3285438	273,4795681	172,1370154	215,2508484	313,6372318	247,0477162	353,1978258	289,8639149	251,7151585	309,3955057	246,5489373	362,1601099	240,6380791	305,7032421	228,8127441	247,1904023	299,7687339
PTET.51.1.G0190254				8,91E-008	YES	Intermediate peak	36,01579506	72,8394723	126,3626829	217,7629269	204,2666193	158,2436575	28,97423524	43,05735488	68,18286506	77,49607955	78,47536031	145,1989547	155,4137338	239,3801336	196,1457202	290,421621	242,3056042	130,2835015	154,0557505	171,8333758	144,6539392
PTET.51.1.G0190255				3,14E-007	YES	Early peak	108,7639253	277,3613146	197,4950554	139,039123	108,7921517	119,0568895	115,2672513	102,2605993	266,0333197	288,6893094	188,4976247	195,3381071	208,6494344	122,637124	155,4411221	84,65829009	102,1830008	120,287882	128,0394339	123,5044919	114,6092872
PTET.51.1.G0190256				7,68E-002	NO	none	124,3734085	75,3859619	157,0465242	152,2480966	137,4196302	178,7108627	114,5759318	134,1708853	88,34369427	62,42822952	167,3754604	165,9474756	137,8166365	121,0070979	183,4890954	99,20625955	167,6202003	145,3525531	137,4995077	163,5237596	193,8979658
PTET.51.1.G0190257	phosphatidylinositol 4-phosphate 5-kinase 4			1,21E-006	YES	Late induction	18,42175457	22,32963916	33,41731145	48,0749929	85,31954387	77,28508555	21,30019933	15,54330982	28,16098128	16,49829705	25,27620308	42,88998236	32,08574891	51,01899796	45,13098784	72,60329384	57,24669053	97,56959032	113,8586008	69,22292592	85,34724517
PTET.51.1.G0190258				7,46E-029	YES	Late repression	1320,286549	1064,091191	1420,122308	1334,447532	42,81381331	136,2469135	1174,100399	1466,472698	983,7583117	1144,424071	1283,197208	1704,74293	1272,426785	1212,526871	1456,368192	26,63213022	32,02798633	47,04611999	65,54901671	56,25260712	216,2412198
PTET.51.1.G0190259	artemisinic aldehyde delta(11(13)) reductase	GO:0055114	oxidation-reduction process	6,92E-002	NO	none	19842,59289	12191,41538	17231,0381	21989,26968	20145,74657	21354,08837	20557,10179	19128,08399	11057,33133	13325,49944	15198,31966	19785,03295	16709,7617	24997,21627	18981,32309	26521,3657	20062,09174	13696,0808	20303,44804	18124,39642	24583,78032
PTET.51.1.G0190260	serine/threonine-protein kinase afc1	GO:0006468	protein phosphorylation	4,87E-006	NO	none	811,9940443	518,241315	392,5858526	419,8894049	493,4581454	502,7264774	830,1958905	793,7921981	558,4740531	478,0085769	423,1823436	427,6425569	326,9326573	463,0050478	376,773762	525,9710015	421,7882384	516,5040314	509,5693101	488,8404113	516,6125434
PTET.51.1.G0190261		GO:0007166	cell surface receptor signaling pathway	2,69E-001	NO	none	226,6126215	192,7195445	215,6677807	261,2376369	225,999898	281,5045456	248,4693282	204,7559148	199,6516916	185,7873975	138,4390386	204,9173509	303,6469525	252,6214021	269,8538717	249,3115364	251,3749994	219,3872035	183,9258527	284,5192825	278,4898088
PTET.51.1.G0190262		GO:0006810	transport	1,38E-011	YES	Late repression	595,085165	329,388025	347,6376162	262,6367164	197,6753877	210,8797731	622,2624597	567,9078703	313,6866702	345,0893799	350,203234	379,2379995	313,471615	207,0051762	318,2682566	178,1751774	182,0238559	186,2417586	244,260759	226,5313482	195,228198
PTET.51.1.G0190263				0,00044519	YES	Early peak	65,3345042	152,1784528	134,3875134	97,05003296	141,1771139	128,8951193	51,22933221	79,43967619	140,4004129	163,9564927	152,4679886	156,9321218	93,76242965	74,57225009	119,5278158	137,9313255	144,8966654	169,6244564	112,2560084	127,9235849	129,8666537
PTET.51.1.G0190264				0,038293469	NO	none	571,8999685	354,8121801	383,2452168	363,6856508	365,8058014	414,0203936	577,762295	566,0376421	292,0324884	417,5918717	347,4875674	424,5877927	377,6602904	299,2425719	428,1287297	305,1927818	514,8472721	303,1750191	340,0081325	455,3255502	372,7152369
PTET.51.1.G0190265	calcium-dependent kinase 34	GO:0006468	protein phosphorylation	0,189295642	NO	none	128,1906697	94,69032074	168,2067568	255,20024	212,6679581	155,5522523	127,9411496	128,4401898	99,30440123	90,07624025	170,7402648	195,6814131	138,1985925	382,3105997	128,0898803	451,2597436	86,88688933	147,3748991	165,1503004	155,122701	155,9818036
PTET.51.1.G0190266	centrosomal 131 kda			0,383162211	NO	none	124,6488331	82,43135779	141,113249	115,1566864	120,2886085	118,126924	92,2657482	157,031918	90,78270558	74,08000999	185,3738949	72,86921531	165,0966369	135,4580784	94,85529435	114,5941076	102,8187429	146,2643652	117,4772181	88,50527092	147,7485771
PTET.51.1.G0190267				0,641967505	NO	none	1,394639372	2,295494766	3,8920387	1,068818979	4,242268303	2,611891376	2,789278743	0	0	4,590989533	7,815135469	0	3,860980632	0	2,137637958	14,69334953	2,275723681	0	0	5,223782752	0
PTET.51.1.G0190268	calcium-dependent kinase 2	GO:0006468	protein phosphorylation	0,020420684	NO	none	109,1222286	69,79195145	125,2409135	154,4542309	116,5995076	163,8210136	104,1626833	114,0817739	77,24001957	62,34388333	114,290134	113,2152163	148,2173902	155,3933791	153,5150826	108,0787886	112,9164807	126,3975254	119,0052357	179,3886924	148,2533348
PTET.51.1.G0190269	calcium-dependent kinase 17	GO:0006468	protein phosphorylation	0,003378391	NO	none	99,39708299	108,133875	139,1395969	128,5033069	154,6371667	164,9676963	110,6950301	88,09913584	114,9128273	101,3549228	152,4051611	131,574674	133,4389556	123,2946191	133,7119948	132,5855023	168,6661359	156,4250973	160,8719312	167,4959059	162,4394868
PTET.51.1.G0190270				0,002950297	NO	none	2,743076674	11,39720174	9,86155086	6,63441189	9,553159623	8,48061582	3,530775057	1,95537829	13,66212638	9,132277093	9,89269554	10,26630324	9,4256538	6,697344141	6,57147964	7,528328712	11,52279015	9,896873119	9,264646508	6,61246277	10,34876887
PTET.51.1.G0190271				0,495934133	NO	none	55,81659861	81,39557582	67,66358423	46,32670877	63,20065509	41,98482862	52,658988	58,97420922	97,78594287	65,00520877	113,1159073	43,30513367	46,56971174	38,84459602	53,80882152	74,48616996	54,89786452	75,33994662	48,07863925	38,35228407	45,61737318
PTET.51.1.G0190272				9,85E-002	NO	none	25,19424768	41,22927042	81,06547672	18,54522797	32,47751562	43,99625552	23,29564284	27,09285253	53,70109251	28,75744832	120,7510792	70,04505128	52,40029964	10,31060265	26,7798533	51,13194937	4,75162676	57,13611472	16,89037163	54,53532456	33,45718647
PTET.51.1.G0190273	probable nucleoredoxin 1			5,95E-005	YES	Late repression	533,171929	286,2691175	380,6548435	353,70342	241,3102991	242,8829805	544,5631746	521,7806835	280,9409707	291,5972643	297,1612928	407,0089064	437,7943313	423,1050326	284,3018075	298,556456	227,0002107	198,302281	241,3822486	282,8001935	202,9657675
PTET.51.1.G0190274		GO:0015991	ATP hydrolysis coupled proton transport	0,595073498	NO	none	160,298614	218,209015	151,3594224	163,1664739	171,3520824	177,8681057	194,4488043	126,1484238	269,8606952	166,5573348	200,1364976	135,8408274	118,1009423	210,7656314	115,5673165	243,8848815	103,6064485	218,9917331	118,9252665	111,4791493	244,2570621
PTET.51.1.G0190275	d-alanyl-d-alanine carboxypeptidase dacb	GO:0006508	proteolysis	0,826230154	NO	none	196,5743231	206,7261227	212,8811421	211,0279087	190,1719997	234,7783124	216,1260961	177,0225501	195,4530512	217,9991942	193,7768004	182,520646	262,34598	220,7468232	201,3089942	259,813373	204,3660017	145,4328065	151,0758174	273,9931584	195,5634663
PTET.51.1.G0190276				2,11E-001	NO	none	65,67352912	55,12431627	56,01762325	61,88019712	32,21167117	37,42665002	50,31858853	81,02846971	84,7651091	25,48352344	60,7320189	64,45802588	42,86282498	82,23102173	41,52937251	27,18646415	56,84407644	26,10680934	18,70933473	14,49800628	60,35529375
PTET.51.1.G0190277				2,03E-024	YES	Early peak	42,8273746	782,5350135	595,0443928	68,06829765	81,64519528	75,37998757	51,03305125	34,62169796	793,3437769	771,7262501	759,9751604	686,9639168	338,1941012	74,53750068	61,59909462	95,21121606	92,64226454	93,09246277	45,63483775	101,5485354	49,21143974
PTET.51.1.G0190278				8,72E-002	NO	none	79,00874247	103,0426218	108,8544582	82,617625	50,18591466	80,34008369	90,67098781	67,34649714	91,33414159	114,7511021	96,49491191	126,1809562	103,8875064	69,4701053	95,7651447	40,80645456	70,24694486	32,23639664	57,45386256	70,63497156	90,04519581
PTET.51.1.G0190279				1,55E-014	YES	Early peak	36,65341305	294,0975117	313,0779356	209,1480739	76,49442327	59,48213652	36,56086895	36,74595714	344,1436537	244,0513698	378,6412104	305,6764414	254,916155	232,5379404	185,7582074	89,16443269	104,9552003	73,89563168	37,96242838	63,39951618	55,56475686
PTET.51.1.G0190280				3,96E-015	YES	Late repression	188,7695289	270,7821159	342,6520975	284,4760963	14,4083603	29,67676373	173,1087583	204,4302996	266,2701086	275,2941233	418,3983182	386,9919159	222,5660584	253,5741748	315,3780177	20,55294027	8,041930501	10,57661673	18,46195371	9,806743967	49,54678349
PTET.51.1.G0190281	zinc finger c2hc domain-containing cbg14627			6,10E-002	NO	none	316,8433454	548,2490302	429,6642023	336,9102842	365,3677904	480,7151666	323,0165416	310,6701493	496,2296361	600,2684243	398,1128874	478,500531	412,3791885	287,609913	386,2106555	231,2026578	363,2418288	332,2327393	534,7939355	476,3299222	485,1004111
PTET.51.1.G0190282				0,023639355	NO	none	223,0451383	352,2467412	648,5486754	572,7648684	161,2883594	84,32377448	278,572831	167,5174456	298,3289987	406,1644837	714,7585267	969,0089985	261,8785011	594,1496012	551,3801357	298,5000287	250,5478522	55,81605627	40,28950025	111,9424308	56,70511813
PTET.51.1.G0190283	coiled-coil c2 domain-containing 2a			0,091417054	NO	none	851,4652587	887,9213865	796,6845106	876,8102272	589,2527661	697,1166559	808,6109057	894,3196116	820,9973492	954,8454238	695,9039491	854,9701233	839,1794593	1060,54294	693,0775146	783,0833937	415,4718317	485,4196563	673,0361825	682,8694417	711,3638701
PTET.51.1.G0190284				0,00857265	YES	Intermediate peak	40,35523207	80,08443021	97,53029824	82,72318055	85,66491231	81,96246213	35,88488881	44,82557534	101,1044341	59,06442635	84,9038299	101,4427903	106,2442745	82,94234395	82,50401715	98,01775904	89,46010445	68,45467944	86,72710631	95,20778691	68,71713735
PTET.51.1.G0190285	phospholipase abhd3			0,000407092	YES	Early repression	297,4261165	147,6792935	92,08099923	124,6513716	142,5292241	142,2550427	334,1936391	260,6585939	127,0556776	168,3029093	86,08920204	110,7526218	79,40117386	120,096853	129,2058902	81,45429015	101,7398275	178,61266	208,3101186	102,7564878	181,7535976
PTET.51.1.G0190286				6,98E-003	NO	none	814,852566	496,8917098	841,1597596	629,6604158	749,7137867	892,9120645	703,4181385	926,2869935	447,5620639	546,2213557	675,7271333	780,4746724	1067,277473	563,3615671	695,9592645	789,670934	806,7081361	648,106106	754,3699708	889,8616036	895,9625253
PTET.51.1.G0190287				1,10E-003	YES	Late repression	172,385495	249,1694395	312,9668466	280,3493425	62,04190443	98,9317598	228,720857	116,050133	213,2249261	285,1139529	273,2998845	382,7554345	282,8452208	230,747979	329,9507059	39,86651453	69,97850319	50,52879664	87,79380334	59,84304064	138,0204789
PTET.51.1.G0190288				7,29E-005	YES	Late induction	3,88784242	8,588623438	11,30433247	16,71108015	25,76498996	34,2619767	1,783503847	5,992180994	11,30616102	5,871085858	6,995949719	13,75030089	13,16674681	21,57625166	11,84590864	13,04879615	19,8867706	44,83672896	25,28766414	37,29845071	31,22550269
PTET.51.1.G0190289				1,02E-001	NO	none	65,89103904	76,95545287	91,7450347	86,18618991	69,61065498	72,51866436	59,90308158	71,8789965	76,44186128	77,46904446	105,4990124	109,5209907	60,215101	87,11407134	85,25830848	77,6370823	88,43844092	58,59366867	53,77342805	65,44238948	79,59493924
PTET.51.1.G0190290	zinc finger 36, c3h1 type-like 3			3,24E-011	YES	Early peak	459,3179547	2066,178211	1614,635325	919,1696618	1033,088323	742,7544244	483,7033877	434,9325217	1786,762252	2345,594169	1391,96849	1502,562386	1949,375099	759,7083296	1078,630994	749,0796449	1038,68404	1100,880961	1243,708646	588,1951481	897,3137007
PTET.51.1.G0190291				2,54E-007	YES	Early peak	39,30073451	170,2510921	152,6404442	157,5093513	119,1093142	140,0774633	55,23996745	23,36150158	162,7914855	177,7106986	121,0051275	140,541798	196,3744071	167,8096886	147,209014	142,1896843	142,3780857	100,8435318	91,0259549	149,3026969	130,8522297
PTET.51.1.G0190292	cyclin-dependent kinases regulatory subunit 1	GO:0007049	cell cycle	1,83E-070	YES	Early peak	1586,404052	31481,65222	17751,31098	8344,531209	919,886341	1007,47328	1839,071772	1333,736331	29812,98605	33150,31838	14444,49131	16321,04848	22488,39316	8510,874777	8178,187642	1060,967819	907,8226119	730,8473887	979,9075447	1131,586514	883,360046
